29219	14486	32447	29523	37437	32322	31732	33053
29109	14502	32675	29559	37433	32345	31771	33041
29063	14528	32529	29560	37436	32351	31802	33041
29054	14483	32887	29547	37428	32350	31855	33055
29044	14515	32898	29557	37429	32353	31885	33068
29028	14479	33119	29558	37423	32353	31911	33092
29056	14501	33183	29551	37422	32345	31943	33082
29052	14479	32865	29559	37420	32351	31937	33087
29001	14499	32749	29549	37409	32353	31949	33095
28815	14479	33167	29559	37425	32335	31921	33125
28652	14490	32629	29574	37435	32349	31909	33122
28581	14477	32405	29543	37430	32356	31881	33133
28555	14500	32091	29557	37424	32365	31846	33125
28580	14473	32403	29549	37422	32375	31811	33157
28623	14485	32798	29566	37429	32372	31799	33145
28625	14479	32341	29549	37428	32383	31765	33169
28613	14489	32333	29555	37415	32385	31753	33167
28595	14479	32796	29549	37412	32388	31739	33190
28456	14484	33483	29558	37407	32391	31753	33188
28343	14517	33167	29567	37401	32393	31742	32999
28372	14509	33035	29553	37405	32391	31733	33228
28429	14474	32839	29551	37412	32383	31751	33213
28474	14499	32877	29572	37405	32395	31742	33236
28557	14470	32628	29561	37417	32393	31745	33230
28701	14490	32753	29519	37407	32393	31735	33238
28838	14519	32727	29557	37413	32395	31749	33257
28861	14477	32405	29559	37421	32389	31765	33117
28807	14517	32224	29555	37403	32397	31782	33253
28740	14473	32244	29573	37397	32392	31792	33287
28764	14496	32695	29565	37383	32396	31793	33274
28754	14472	32622	29565	37393	32399	31770	33285
28793	14481	32727	29531	37395	32387	31748	33298
28897	14527	33115	29557	37391	32377	31709	33327
28965	14477	32809	29549	37381	32382	31665	33317
28943	14501	32771	29543	37375	32373	31671	33322
28839	14469	32823	29563	37359	32369	31650	33327
28751	14483	32732	29572	37364	32359	31641	33339
28717	14462	33023	29553	37363	32353	31659	33367
28810	14474	32945	29525	37356	32345	31692	33095
28961	14521	33027	29557	37346	32345	31673	33381
29113	14467	32844	29555	37357	32339	31703	33383
29300	14502	32716	29573	37357	32337	31697	33387
29439	14461	32739	29559	37370	32338	31701	33404
29481	14479	32527	29532	37367	32327	31698	33399
29557	14517	32636	29551	37375	32335	31705	33430
29641	14465	32579	29556	37395	32333	31738	33429
29741	14507	32511	29557	37390	32332	31769	33427
29821	14461	32497	29572	37391	32343	31769	33453
29839	14483	32535	29564	37377	32353	31788	33428
29849	14461	32532	29543	37375	32343	31807	33455
29879	14479	32837	29487	37381	32335	31807	33469
29941	14520	32905	29540	37389	32329	31813	33471
30071	14465	33126	29565	37381	32320	31825	33484
30199	14501	32844	29555	37389	32324	31805	33511
30201	14460	32668	29555	37396	32319	31781	33180
30025	14500	32868	29559	37385	32309	31759	33517
29863	14459	32868	29533	37397	32311	31753	33509
29845	14483	32733	29567	37399	32321	31740	33532
29871	14454	32699	29569	37399	32316	31711	33549
29821	14473	32887	29555	37404	32315	31693	33551
29781	14456	32885	29559	37399	32305	31689	33556
29794	14469	32748	29525	37407	32324	31707	33564
29899	14538	32785	29570	37402	32319	31691	33573
29985	14479	33103	29555	37405	32319	31695	33601
30085	14509	32567	29548	37429	32311	31658	33592
30243	14471	32285	29552	37423	32319	31643	33603
30409	14507	32179	29525	37415	32319	31644	33607
30487	14465	32332	29563	37411	32321	31645	33644
30497	14502	32805	29569	37409	32311	31643	33628
30476	14467	32715	29548	37404	32321	31659	33639
30429	14508	33141	29549	37403	32319	31653	33660
30429	14471	33295	29549	37399	32329	31652	33645
30485	14456	32987	29549	37401	32338	31640	33668
30455	14486	33245	29557	37393	32331	31639	33671
30349	14452	32789	29541	37388	32333	31657	33660
30275	14475	32431	29565	37389	32356	31671	33687
30283	14449	32413	29556	37397	32341	31673	33697
30297	14483	32411	29551	37399	32343	31684	33705
30263	14453	31659	29556	37399	32341	31733	33612
30287	14498	31386	29551	37404	32343	31761	33729
30349	14455	32426	29529	37397	32335	31759	33732
30348	14504	33239	29563	37405	32337	31776	33764
30351	14473	32919	29566	37399	32342	31769	33757
30396	14527	33008	29553	37387	32351	31767	33773
30484	14463	32809	29553	37383	32337	31779	33772
30543	14484	33060	29519	37380	32349	31783	33780
30521	14464	33217	29556	37380	32352	31783	33785
30489	14447	33402	29555	37373	32355	31775	33799
30478	14484	33439	29513	37377	32355	31765	33764
30415	14465	33111	29553	37371	32357	31766	33815
30377	14448	32908	29561	37359	32361	31761	33815
30399	14479	32528	29556	37377	32349	31755	33836
30368	14456	32119	29553	37364	32364	31748	33847
30220	14511	32281	29553	37369	32359	31735	33871
30070	14461	32724	29559	37367	32361	31751	33879
29975	14444	32716	29553	37375	32359	31717	33885
29845	14444	32679	29547	37389	32356	31711	33892
29759	14470	32871	29561	37389	32359	31703	33893
29779	14447	32861	29567	37389	32357	31721	33893
29812	14457	32717	29549	37378	32365	31723	33926
29823	14500	32948	29525	37381	32364	31711	33919
29809	14451	32900	29556	37378	32375	31723	33935
29779	14494	32933	29553	37373	32375	31707	33932
29771	14462	32532	29541	37367	32373	31738	33900
29741	14497	32887	29470	37372	32369	31745	33954
29764	14455	32783	29548	37383	32359	31753	33972
29761	14500	32869	29556	37386	32379	31761	33972
29706	14485	32711	29561	37385	32379	31771	33993
29758	14450	32750	29553	37389	32377	31801	34009
29823	14499	32732	29557	37388	32387	31808	34007
29869	14466	32696	29561	37386	32396	31804	34020
29861	14443	32735	29558	37386	32391	31785	34029
29805	14485	32789	29541	37378	32389	31764	34047
29788	14451	32830	29546	37390	32380	31759	34029
29777	14440	32795	29567	37367	32392	31753	33961
29763	14487	32575	29554	37359	32381	31745	34052
29798	14461	32580	29557	37353	32373	31717	34061
29832	14440	32615	29545	37375	32375	31732	34081
29907	14488	32743	29549	37378	32371	31719	34076
29980	14463	32835	29567	37375	32373	31707	34087
29991	14440	32857	29556	37372	32383	31697	34077
29983	14479	32843	29551	37375	32370	31686	34094
29929	14460	32839	29529	37372	32367	31683	34105
29905	14438	32837	29551	37377	32367	31674	34125
29933	14482	32706	29567	37375	32371	31669	33849
29997	14460	32703	29530	37373	32359	31688	34125
30098	14438	32737	29550	37375	32357	31681	34171
30229	14469	32617	29565	37393	32367	31689	34163
30363	14451	32558	29519	37401	32357	31683	34185
30441	14435	32513	29562	37383	32358	31665	34167
30547	14490	32706	29541	37399	32353	31683	34093
30629	14445	32777	29561	37403	32356	31677	34177
30617	14437	32789	29567	37399	32361	31703	34229
30678	14508	32610	29557	37410	32345	31689	34220
30793	14455	33161	29557	37405	32356	31671	34236
30964	14436	33105	29556	37413	32357	31691	34236
31099	14471	32743	29565	37413	32351	31693	34260
31201	14439	32508	29545	37409	32358	31676	34257
31287	14495	32808	29549	37407	32367	31671	34269
31373	14455	32369	29557	37417	32353	31657	34253
31479	14465	32413	29567	37423	32366	31677	34283
31548	14433	32248	29557	37417	32347	31677	34271
31652	14459	32550	29569	37417	32357	31679	34295
31763	14433	32637	29552	37428	32348	31703	34308
31951	14453	32527	29518	37425	32356	31701	34300
32183	14484	32868	29553	37437	32343	31700	34308
32397	14431	32625	29555	37437	32357	31713	34335
32597	14441	32281	29549	37431	32357	31703	34335
32815	14502	32707	29565	37425	32356	31699	34345
33044	14455	32887	29535	37437	32351	31711	34247
33258	14481	33164	29449	37445	32340	31715	34350
33450	14429	33101	29553	37441	32345	31715	34377
33553	14449	33287	29553	37441	32343	31713	34371
33583	14431	33111	29551	37433	32345	31708	34369
33669	14444	32775	29566	37435	32349	31695	34395
33673	14485	32549	29527	37429	32343	31719	34263
33721	14447	32735	29553	37428	32348	31713	34415
33817	14494	32405	29559	37427	32347	31711	34403
33869	14452	32165	29565	37429	32335	31716	34441
33891	14495	31783	29519	37434	32329	31727	34421
33987	14451	32299	29556	37429	32339	31733	34427
34197	14483	32460	29555	37433	32337	31713	34445
34449	14427	32671	29557	37441	32342	31725	34464
34699	14454	32895	29565	37441	32343	31725	34457
34789	14419	33005	29535	37438	32336	31719	34460
34852	14449	32885	29549	37444	32325	31725	34477
34852	14423	32905	29549	37443	32341	31731	34485
34835	14438	32802	29567	37437	32340	31719	34495
34903	14423	32905	29557	37441	32337	31727	34516
34989	14455	33157	29556	37443	32336	31725	34505
34959	14433	32948	29541	37437	32328	31717	34489
34912	14493	33071	29557	37449	32333	31742	34523
34905	14450	32681	29555	37437	32335	31731	34525
34948	14420	32868	29524	37437	32343	31729	34567
34973	14426	32581	29567	37441	32345	31725	34537
34973	14461	32281	29551	37439	32335	31732	34549
34965	14436	32357	29556	37439	32339	31735	34583
34932	14424	32625	29527	37439	32341	31743	34565
34971	14469	32762	29545	37435	32335	31745	34167
35014	14436	32610	29566	37436	32335	31725	34596
35074	14422	32823	29555	37439	32341	31737	34591
35089	14460	32999	29556	37443	32325	31758	34596
34997	14430	32941	29545	37435	32335	31759	34599
34908	14422	32717	29550	37449	32340	31748	34615
34873	14451	32581	29567	37452	32331	31725	34617
34775	14429	32489	29477	37449	32340	31707	34629
34665	14415	32510	29557	37445	32343	31704	34638
34653	14464	32439	29521	37444	32347	31713	34647
34708	14438	32642	29549	37433	32348	31719	34643
34743	14417	32895	29541	37449	32343	31725	34657
34773	14486	33260	29549	37455	32339	31719	34657
34724	14430	33211	29570	37442	32343	31719	34673
34725	14416	32946	29556	37436	32331	31727	34676
34780	14500	32818	29564	37441	32325	31733	34717
34873	14441	32612	29561	37453	32325	31722	34693
34951	14415	32459	29545	37455	32333	31735	34697
34895	14479	32737	29549	37462	32327	31751	34701
34823	14443	32350	29543	37455	32353	31751	34713
34753	14441	32212	29534	37454	32353	31751	34735
34698	14412	32445	29551	37447	32355	31761	34731
34699	14459	32350	29570	37447	32356	31797	34372
34703	14437	32887	29556	37444	32343	31805	34747
34724	14416	32871	29559	37420	32343	31819	34754
34665	14440	32906	29550	37419	32339	31801	34765
34525	14414	32791	29560	37405	32343	31799	34753
34393	14513	32990	29564	37401	32343	31789	34791
34438	14528	32713	29562	37391	32353	31777	34777
34569	14443	32557	29495	37380	32351	31765	34791
34665	14418	32736	29553	37380	32347	31727	34801
34679	14413	32769	29521	37381	32335	31733	34812
34644	14467	32947	29549	37388	32339	31715	34795
34660	14435	32972	29562	37391	32341	31709	34813
34685	14505	32847	29556	37401	32341	31690	34815
34713	14427	32575	29549	37393	32337	31684	34815
34741	14408	32673	29565	37403	32337	31701	34818
34797	14466	32621	29553	37409	32343	31671	34831
34839	14437	32635	29569	37401	32337	31671	34845
34839	14421	32175	29549	37399	32337	31693	34863
34793	14406	32271	29557	37399	32329	31703	34849
34743	14469	32616	29519	37399	32319	31724	34861
34683	14422	32641	29549	37401	32317	31747	34871
34661	14406	32785	29561	37409	32317	31783	34875
34639	14469	32835	29555	37414	32309	31806	34901
34599	14434	32831	29549	37409	32311	31837	34895
34531	14410	33029	29566	37412	32315	31837	34911
34487	14435	32991	29525	37402	32323	31847	34913
34535	14409	32823	29546	37397	32317	31836	34921
34579	14476	32881	29559	37391	32321	31825	34901
34519	14429	33105	29556	37369	32343	31815	34932
34341	14408	32917	29565	37374	32341	31812	34924
34191	14405	33049	29556	37365	32351	31813	34927
34197	14460	32611	29564	37364	32341	31788	34941
34316	14417	32532	29523	37361	32351	31781	34944
34477	14409	32349	29557	37370	32348	31782	34937
34573	14427	32333	29549	37359	32357	31773	34944
34644	14405	32668	29569	37361	32348	31741	34948
34693	14473	32599	29495	37359	32349	31739	34920
34669	14428	32847	29555	37359	32353	31732	34953
34626	14404	32961	29560	37363	32353	31716	34999
34676	14469	32883	29555	37364	32343	31703	34989
34637	14416	32687	29548	37357	32349	31701	35001
34575	14405	32612	29562	37366	32351	31687	34980
34497	14442	32697	29559	37373	32345	31694	34997
34460	14418	32810	29556	37367	32349	31663	34997
34531	14478	32909	29553	37364	32357	31661	34989
34557	14416	32801	29553	37367	32353	31653	34977
34492	14404	33004	29552	37359	32349	31653	35012
34441	14455	32700	29555	37351	32357	31654	34947
34487	14419	32405	29557	37364	32351	31660	35019
34541	14403	32223	29562	37356	32339	31661	35019
34573	14463	32421	29553	37365	32331	31682	35041
34596	14421	32616	29557	37373	32332	31658	35049
34657	14403	32807	29553	37365	32335	31630	35062
34748	14463	32961	29558	37359	32333	31619	35053
34751	14420	32995	29553	37359	32323	31652	35047
34695	14402	32877	29559	37359	32308	31663	35052
34642	14454	32858	29526	37343	32321	31657	35047
34661	14419	32731	29557	37359	32301	31639	35083
34682	14401	32620	29551	37351	32302	31639	35067
34743	14490	32637	29553	37361	32293	31641	35083
34913	14443	32748	29553	37375	32287	31653	35096
34999	14427	32815	29558	37375	32279	31637	35077
34871	14402	33008	29557	37365	32276	31647	35073
34655	14417	32905	29539	37357	32283	31629	35109
34535	14398	32860	29538	37364	32279	31617	35097
34585	14475	32645	29531	37373	32277	31599	35096
34667	14435	32742	29511	37365	32289	31617	35113
34692	14427	32495	29515	37361	32293	31633	35117
34737	14401	32601	29542	37373	32283	31596	35133
34804	14425	32623	29558	37375	32283	31604	35125
34765	14423	32595	29562	37379	32287	31601	35140
34695	14403	32806	29527	37404	32280	31595	35117
34730	14397	32671	29553	37412	32275	31613	35141
34763	14396	32779	29548	37417	32275	31615	35126
34853	14500	32677	29553	37415	32281	31612	35165
34996	14455	32813	29562	37420	32283	31620	35135
35037	14425	32687	29568	37415	32288	31598	35133
35046	14399	32641	29566	37420	32287	31589	35137
35046	14451	32821	29553	37427	32288	31588	35143
35025	14406	33024	29551	37421	32293	31601	35141
35031	14465	33071	29557	37431	32284	31627	35151
35010	14405	32628	29554	37428	32285	31621	35151
34923	14396	32727	29556	37437	32292	31605	35156
34873	14418	32639	29507	37436	32293	31635	35161
34791	14394	32697	29543	37441	32292	31631	35146
34652	14431	32764	29562	37437	32297	31626	35159
34481	14411	32591	29567	37450	32299	31639	35177
34423	14399	32462	29565	37441	32298	31668	35171
34512	14337	32256	29556	37430	32303	31682	35167
34565	14399	32309	29556	37443	32319	31677	35196
34540	14509	32571	29548	37452	32309	31663	35196
34525	14413	33028	29551	37445	32305	31675	35205
34515	14391	32892	29545	37466	32297	31675	35189
34551	14396	32828	29550	37466	32309	31693	35185
34586	14451	32543	29554	37461	32322	31701	35202
34565	14405	32601	29549	37457	32328	31692	35214
34549	14396	33023	29555	37459	32321	31685	35201
34575	14465	33220	29549	37441	32325	31669	35197
34591	14415	33013	29549	37444	32346	31663	35201
34609	14420	32471	29565	37457	32341	31663	35229
34537	14397	32377	29549	37461	32326	31669	35229
34478	14435	32497	29545	37453	32322	31647	35226
34437	14415	32335	29543	37446	32334	31661	35208
34389	14419	32487	29567	37442	32335	31670	35221
34377	14418	32577	29549	37447	32333	31663	35214
34375	14407	32990	29541	37439	32324	31665	35246
34349	14397	32821	29541	37431	32326	31673	35225
34351	14389	33219	29547	37437	32323	31685	35217
34490	14391	33283	29554	37441	32330	31687	35229
34607	14440	33011	29525	37443	32324	31688	35237
34703	14407	33042	29551	37439	32334	31683	35217
34727	14391	32565	29531	37439	32323	31649	35228
34660	14392	32151	29543	37428	32333	31663	35233
34577	14414	32277	29570	37429	32334	31691	35237
34551	14387	32505	29530	37421	32321	31679	35249
34491	14447	32541	29546	37423	32337	31684	35261
34406	14399	32678	29556	37429	32323	31681	35221
34436	14387	32583	29567	37428	32335	31697	35229
34513	14423	32452	29568	37441	32319	31714	35237
34609	14406	32719	29564	37425	32333	31725	35203
34591	14391	32810	29555	37423	32327	31699	35238
34441	14417	32797	29554	37413	32323	31687	34788
34303	14392	32821	29548	37415	32317	31695	35237
34165	14387	32631	29549	37409	32323	31685	35235
34074	14428	32715	29551	37415	32324	31708	35247
34016	14415	32823	29554	37404	32336	31693	35253
34024	14385	32653	29551	37413	32327	31705	35266
34051	14442	32577	29552	37413	32325	31687	35268
34069	14407	32873	29550	37401	32317	31679	35265
34089	14391	32848	29553	37397	32327	31687	35255
34103	14389	32761	29559	37407	32336	31705	35282
34116	14427	32693	29549	37413	32332	31711	35245
34124	14401	32815	29557	37396	32335	31715	35266
34176	14407	32564	29565	37401	32335	31719	35250
34199	14404	32913	29523	37395	32333	31724	35250
34188	14383	32687	29553	37407	32322	31733	35269
34170	14477	32917	29549	37403	32327	31748	35251
34087	14401	32777	29557	37397	32337	31751	35273
33982	14392	32640	29553	37404	32330	31751	35253
34075	14383	32647	29561	37411	32335	31735	35251
34239	14412	32671	29534	37421	32340	31750	35255
34365	14407	32416	29544	37403	32339	31747	35248
34317	14383	32372	29563	37401	32332	31733	35265
34212	14383	32532	29545	37397	32332	31721	35267
34188	14433	32671	29559	37396	32345	31715	35255
34238	14406	32479	29559	37393	32347	31723	35257
34317	14385	32813	29552	37393	32341	31700	35269
34348	14423	32738	29535	37391	32341	31701	35277
34321	14407	32815	29549	37396	32347	31709	35269
34289	14381	33092	29565	37413	32325	31723	35268
34245	14428	32957	29524	37399	32327	31727	35257
34163	14395	32980	29551	37387	32331	31719	35253
34116	14384	32660	29539	37399	32340	31718	35268
34087	14381	32461	29557	37389	32343	31725	35257
34032	14383	32652	29549	37381	32351	31730	35105
33958	14434	32212	29554	37373	32354	31716	35247
33876	14402	32620	29569	37387	32343	31701	35262
33917	14386	32545	29567	37397	32332	31710	35263
34078	14453	32533	29567	37388	32340	31711	35253
34165	14405	32863	29548	37391	32341	31705	35247
34197	14473	32484	29553	37406	32327	31713	35009
34173	14399	32261	29541	37404	32323	31711	35243
34157	14380	32732	29546	37397	32337	31726	35237
34175	14409	32831	29551	37399	32319	31721	35241
34147	14383	33103	29556	37399	32315	31716	35233
34041	14443	33096	29551	37393	32324	31718	35246
33919	14407	32685	29549	37403	32310	31706	35243
33765	14383	32757	29551	37396	32311	31714	35239
33559	14403	32797	29557	37381	32313	31705	35251
33449	14381	32893	29555	37377	32327	31705	35237
33471	14387	32895	29509	37396	32327	31715	35255
33489	14421	32765	29554	37381	32334	31693	35237
33548	14399	32867	29548	37385	32323	31692	35229
33638	14378	32741	29543	37375	32321	31699	35223
33727	14440	32655	29547	37387	32322	31703	35225
33789	14415	32753	29549	37395	32319	31684	35217
33776	14410	32778	29553	37401	32325	31699	35252
33764	14397	32628	29565	37409	32316	31720	35223
33717	14398	32757	29559	37408	32325	31758	35237
33703	14376	32546	29544	37416	32324	31753	35213
33669	14442	32553	29549	37397	32322	31737	35220
33651	14402	32789	29553	37397	32327	31721	35223
33631	14388	32610	29569	37389	32329	31704	34823
33613	14375	32252	29555	37395	32332	31717	35207
33623	14380	32359	29541	37404	32313	31707	35208
33642	14428	32686	29502	37389	32325	31689	35229
33625	14405	32815	29542	37375	32333	31714	35204
33659	14398	32882	29549	37388	32325	31725	35199
33755	14376	32980	29543	37397	32335	31723	35204
33791	14410	32777	29551	37402	32322	31703	35193
33796	14388	32503	29551	37404	32325	31711	35212
33821	14375	32401	29547	37415	32303	31709	35207
33834	14427	32636	29547	37412	32311	31719	35205
33835	14402	32965	29549	37401	32323	31732	35173
33791	14375	32943	29559	37403	32323	31719	35164
33885	14410	32853	29557	37393	32329	31702	35173
34059	14389	32756	29556	37393	32329	31686	35173
34241	14371	32960	29546	37399	32317	31679	35197
34376	14437	32965	29548	37409	32321	31695	35169
34521	14395	32734	29549	37409	32312	31708	35165
34603	14380	32549	29553	37401	32319	31679	35167
34647	14484	32149	29549	37405	32315	31697	35159
34676	14420	32138	29549	37413	32316	31683	35163
34697	14453	32351	29556	37415	32323	31681	35175
34745	14389	32390	29560	37419	32318	31692	35165
34797	14373	32724	29551	37413	32315	31690	35137
34797	14426	32837	29562	37417	32317	31679	35139
34812	14389	33053	29551	37415	32316	31679	35073
34813	14375	32903	29535	37415	32313	31681	35138
34909	14369	32821	29531	37413	32307	31699	35138
35087	14418	32877	29523	37405	32313	31703	35131
35343	14384	32722	29515	37409	32325	31694	35135
35639	14367	32628	29495	37417	32317	31703	35122
35846	14444	32687	29461	37417	32323	31703	35121
36011	14399	32599	29555	37415	32317	31708	35119
36156	14377	32272	29547	37417	32321	31716	35111
36319	14370	32457	29556	37406	32335	31709	35116
36385	14406	32963	29553	37395	32349	31695	35129
36436	14389	33061	29548	37412	32345	31685	34792
36337	14372	32687	29548	37409	32339	31679	35104
36261	14369	32901	29563	37415	32327	31663	35115
36233	14413	33015	29551	37423	32317	31666	35117
36103	14399	33027	29549	37427	32327	31682	35108
35971	14366	32801	29533	37415	32329	31669	35084
35921	14437	32594	29551	37413	32335	31663	35096
35855	14400	32653	29540	37412	32333	31668	35078
35813	14395	32663	29541	37411	32337	31650	35077
35839	14367	32570	29565	37405	32329	31653	35071
35925	14431	32615	29553	37413	32319	31629	35092
35983	14383	33007	29563	37407	32321	31626	35079
35856	14368	33046	29516	37405	32331	31605	35071
35673	14368	33028	29555	37417	32331	31600	35055
35548	14439	32878	29551	37403	32329	31591	35051
35324	14403	32319	29569	37399	32332	31589	35045
34985	14395	32609	29555	37405	32327	31601	35039
34669	14369	32524	29549	37419	32329	31589	35049
34388	14375	31987	29507	37397	32334	31605	34944
34205	14385	32145	29543	37407	32324	31596	35019
34149	14372	32226	29524	37397	32319	31599	35026
34121	14372	32534	29553	37396	32311	31612	35013
33978	14397	32412	29568	37389	32319	31641	35013
33859	14375	32741	29503	37389	32322	31631	34999
33748	14367	32887	29551	37402	32303	31639	35004
33665	14430	32829	29514	37397	32319	31640	35028
33613	14394	32994	29544	37392	32321	31655	34989
33535	14366	32675	29553	37393	32323	31663	34877
33501	14371	32911	29541	37396	32311	31655	34980
33477	14423	33012	29553	37401	32317	31653	34997
33338	14389	32965	29551	37397	32313	31667	34999
33091	14396	32876	29566	37389	32331	31659	34967
32928	14370	32820	29557	37385	32323	31645	34962
32886	14406	32753	29564	37389	32323	31650	34963
32863	14380	32604	29564	37391	32309	31655	34955
32889	14372	32356	29547	37399	32323	31658	34959
32916	14365	32329	29515	37387	32325	31661	34938
32970	14426	33007	29485	37397	32325	31653	34937
32901	14392	32913	29551	37393	32340	31643	34934
32789	14391	32889	29549	37397	32324	31633	34925
32597	14367	32731	29541	37395	32336	31643	34943
32359	14425	32986	29545	37397	32335	31649	34916
32219	14405	32605	29557	37393	32335	31655	34917
32029	14377	32671	29519	37393	32353	31667	34937
31841	14381	32435	29551	37402	32349	31671	34900
31689	14368	32605	29540	37405	32343	31697	34902
31755	14365	32869	29553	37405	32337	31683	34793
31855	14442	32769	29568	37403	32327	31711	34876
31847	14410	32902	29559	37393	32343	31703	34903
31875	14383	32691	29523	37393	32331	31700	34869
31919	14387	32919	29547	37399	32337	31697	34879
31951	14364	32987	29551	37405	32334	31703	34882
31909	14427	32725	29548	37407	32334	31687	34881
31908	14388	32138	29543	37397	32336	31685	34844
31987	14372	31811	29545	37412	32327	31705	34847
31993	14367	32206	29550	37415	32333	31703	34845
32029	14417	32825	29560	37404	32330	31709	34841
32101	14383	32861	29563	37397	32338	31701	34837
32113	14372	33053	29557	37389	32335	31687	34820
32071	14360	32958	29549	37391	32343	31693	34830
32071	14419	32993	29527	37403	32337	31688	34817
32091	14378	32835	29523	37391	32331	31685	34803
32008	14361	32969	29543	37397	32331	31694	34791
31866	14363	32823	29517	37396	32331	31692	34789
31697	14405	32517	29551	37405	32319	31693	34789
31589	14378	32633	29561	37397	32324	31699	34799
31621	14379	32706	29553	37401	32332	31689	34777
31601	14363	32639	29561	37391	32333	31716	34769
31527	14359	32615	29557	37395	32321	31679	34781
31631	14363	32238	29522	37396	32331	31677	34753
32135	14417	32652	29485	37399	32316	31695	34531
32853	14394	32581	29549	37394	32315	31689	34743
33657	14381	32797	29551	37388	32313	31683	34580
34409	14355	32903	29553	37390	32311	31663	34735
35155	14454	33261	29551	37389	32317	31655	34710
35996	14406	33409	29541	37396	32311	31649	34719
36771	14372	33249	29551	37396	32300	31662	34711
37277	14351	33029	29551	37389	32308	31676	34732
37387	14436	32663	29549	37383	32326	31683	34723
37325	14405	33029	29559	37385	32321	31657	34705
37579	14380	32906	29559	37391	32314	31625	34691
38248	14387	32971	29556	37380	32311	31651	34685
39039	14353	32949	29556	37380	32311	31647	34677
40012	14427	32966	29551	37384	32313	31639	34677
41061	14379	32993	29540	37386	32308	31635	34671
42191	14359	32975	29530	37380	32314	31653	34677
43695	14357	33139	29524	37383	32305	31637	34452
45861	14399	33131	29525	37396	32298	31635	34649
48611	14382	32877	29525	37391	32303	31657	34649
51093	14454	32653	29537	37390	32311	31669	34651
51721	14382	32984	29555	37393	32319	31667	34653
50252	14359	32914	29542	37391	32319	31670	34626
48360	14446	32509	29529	37395	32318	31661	34605
46457	14380	32148	29539	37393	32326	31675	34609
44831	14362	31924	29527	37404	32322	31675	34628
44095	14361	31975	29543	37397	32317	31669	34591
44596	14390	32066	29537	37405	32299	31692	34581
45671	14383	31866	29541	37413	32309	31669	34609
46111	14353	32046	29516	37417	32321	31685	34584
45556	14407	31788	29543	37417	32321	31681	34566
44457	14381	31707	29568	37413	32324	31677	34571
43033	14368	32087	29548	37407	32324	31682	34559
41557	14405	32847	29561	37403	32329	31674	34564
40205	14375	32821	29558	37401	32333	31662	34540
39092	14366	32621	29519	37407	32340	31675	34533
38351	14433	32871	29557	37411	32324	31663	34545
37697	14377	32595	29547	37399	32331	31684	34532
36921	14367	32277	29549	37400	32335	31681	34512
35843	14397	32737	29547	37383	32324	31703	34499
34615	14369	32791	29556	37373	32327	31683	34503
33511	14432	32769	29543	37391	32317	31677	34509
32663	14383	32583	29559	37388	32316	31665	34506
32045	14371	32655	29549	37395	32316	31652	34503
31543	14398	32967	29546	37383	32324	31637	34481
31099	14375	32943	29529	37377	32329	31627	34466
30725	14419	32975	29549	37374	32317	31637	34453
30309	14379	32836	29545	37371	32316	31629	34458
29957	14365	32715	29548	37389	32309	31645	34449
29633	14404	33175	29564	37407	32314	31633	34447
29329	14385	33304	29547	37418	32318	31661	34455
29091	14366	33247	29567	37418	32324	31679	34437
28947	14402	32837	29551	37409	32328	31700	34433
28825	14373	32737	29561	37412	32332	31718	34405
28671	14366	32811	29529	37415	32338	31747	34197
28586	14384	32466	29555	37420	32330	31733	34399
28543	14365	32507	29514	37415	32323	31769	34393
28444	14436	32577	29553	37409	32325	31781	34385
28431	14380	32649	29540	37407	32316	31783	34399
28386	14371	32703	29547	37401	32316	31775	34303
28305	14361	32709	29508	37403	32313	31764	34364
28221	14436	32897	29559	37405	32315	31755	34379
28125	14397	32901	29551	37404	32313	31757	34351
28071	14378	32572	29567	37401	32308	31745	34340
28111	14358	32729	29555	37393	32322	31723	34335
28153	14400	32868	29561	37391	32327	31701	34356
28175	14373	32719	29553	37401	32323	31703	34319
28144	14358	32737	29549	37404	32329	31680	34307
28151	14405	32769	29508	37399	32328	31668	34306
28137	14378	32811	29553	37413	32347	31645	34316
28139	14372	33019	29519	37417	32356	31633	33873
28137	14355	32844	29552	37416	32351	31618	34287
28205	14405	32388	29553	37415	32356	31617	34293
28237	14380	32713	29565	37409	32361	31604	34285
28219	14372	32687	29548	37412	32367	31607	34265
28207	14357	32689	29562	37411	32373	31606	34263
28297	14400	32880	29548	37404	32377	31593	34252
28309	14375	32576	29547	37404	32369	31592	34253
28260	14368	32519	29557	37411	32372	31652	33981
28205	14365	32717	29549	37397	32361	31655	34231
28223	14356	32756	29559	37392	32357	31678	34217
28241	14377	32668	29512	37397	32351	31703	34231
28228	14370	32797	29549	37383	32350	31717	34221
28153	14355	32817	29525	37391	32335	31705	34201
28127	14391	32951	29549	37385	32333	31703	34205
28164	14371	32866	29543	37381	32329	31701	34199
28282	14354	32954	29545	37380	32327	31699	34204
28415	14396	32957	29557	37373	32332	31684	34182
28495	14369	32479	29533	37359	32333	31693	34167
28546	14353	32612	29525	37367	32329	31700	34161
28626	14423	32756	29511	37372	32327	31695	34150
28773	14363	32427	29511	37377	32331	31687	34152
28883	14352	32367	29552	37380	32332	31685	34135
28895	14392	32519	29551	37387	32321	31691	34129
28853	14363	32477	29556	37385	32327	31691	34125
28819	14399	32729	29513	37375	32325	31667	34114
